event_date,broker_account_id,asset_id,event_type,quantity,price_original,gross_amount_original,currency,fx_to_usd,gross_amount_usd,fees_original,source_file,notes
2024-09-30,schwab_broker,SCHB,fee,0.0,0.0,23.25,USD,1.0,23.25,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US BROAD MARKET ETF
2024-09-30,schwab_broker,SCHB,dividend,0.0,0.0,77.5,USD,1.0,77.5,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US BROAD MARKET ETF
2024-09-30,schwab_broker,SCHB,buy,0.8201,66.15,54.25,USD,1.0,54.25,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US BROAD MARKET ETF
2024-10-01,iol_broker,-,interest,0.0,0.0,0.19,USD,1.0,0.19,0.0,MovimientosHistoricos (1).xls,Mov ID: 48357487 | Cr&#233;dito | Inversion Argentina Dolares
2024-10-07,schwab_broker,SCHZ,fee,0.0,0.0,5.2,USD,1.0,5.2,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2024-10-07,schwab_broker,SCHZ,dividend,0.0,0.0,17.34,USD,1.0,17.34,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2024-10-07,schwab_broker,SCHZ,buy,0.2595,46.78,12.14,USD,1.0,12.14,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2024-10-10,schwab_broker,SCHB,stock_split,752.0,22.2333,0.0,USD,1.0,0.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Stock Split | SCHWAB US BROAD MARKET ETF | Original Date: 10/11/2024 as of 10/10/2024
2024-10-10,schwab_broker,SCHF,stock_split,299.0,20.17,0.0,USD,1.0,0.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Stock Split | SCHWAB INTERNATIONAL EQUITY ETF | Original Date: 10/11/2024 as of 10/10/2024
2024-10-10,schwab_broker,SCHZ,stock_split,124.0,23.34,0.0,USD,1.0,0.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Stock Split | SCHWAB US AGGREGATE BONDETF | Original Date: 10/11/2024 as of 10/10/2024
2024-10-10,schwab_broker,SCHF,dividend,0.0,0.0,5.9,USD,1.0,5.9,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash In Lieu | SCHWAB INTERNATIONAL EQUITY ETF | Original Date: 10/14/2024 as of 10/10/2024
2024-10-10,schwab_broker,SCHZ,dividend,0.0,0.0,5.36,USD,1.0,5.36,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash In Lieu | SCHWAB US AGGREGATE BONDETF | Original Date: 10/14/2024 as of 10/10/2024
2024-10-10,schwab_broker,SCHB,dividend,0.0,0.0,6.6,USD,1.0,6.6,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash In Lieu | SCHWAB US BROAD MARKET ETF | Original Date: 10/14/2024 as of 10/10/2024
2024-10-31,schwab_broker,SPY,dividend,0.0,0.0,73.31,USD,1.0,73.31,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash Dividend | SPDR S&P ...500 ETF @
2024-10-31,schwab_broker,SPY,fee,0.0,0.0,21.99,USD,1.0,21.99,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SPDR S&P ...500 ETF @
2024-11-01,iol_broker,-,interest,0.0,0.0,0.2,USD,1.0,0.2,0.0,MovimientosHistoricos (1).xls,Mov ID: 50358758 | Cr&#233;dito | Inversion Argentina Dolares
2024-11-04,iol_broker,SPY,fee,0.0,0.0,98.06,ARS,0.000847,0.08,98.06,MovimientosHistoricos (1).xls,Mov ID: 108016397 | Pago de Dividendos(SPY) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2024-11-04,iol_broker,SPY,dividend,0.0,0.0,8.0,USD,1.0,8.0,0.0,MovimientosHistoricos (1).xls,Mov ID: 108016396 | Pago de Dividendos(SPY US$) | Inversion Argentina Dolares
2024-11-06,iol_broker,SPY,dividend,0.0,0.0,25.96,USD,1.0,25.96,0.22,MovimientosHistoricos (1).xls,Mov ID: 108449962 | Pago de Dividendos(SPY) | Inversion Estados Unidos Dolares
2024-11-07,schwab_broker,SCHZ,dividend,0.0,0.0,20.03,USD,1.0,20.03,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2024-11-07,schwab_broker,-,deposit,0.0,0.0,12000.0,USD,1.0,12000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr BANK OF AMERICA, N | Original Date: 11/08/2024 as of 11/07/2024"
2024-11-07,schwab_broker,SCHZ,fee,0.0,0.0,6.01,USD,1.0,6.01,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2024-11-07,schwab_broker,SCHZ,buy,0.6098,22.99,14.02,USD,1.0,14.02,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2024-11-08,schwab_broker,-,withdrawal,0.0,0.0,12000.0,USD,1.0,12000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Adj | Tfr BANK OF AMERICA, N | Original Date: 11/13/2024 as of 11/08/2024"
2024-11-08,schwab_broker,SCHF,buy,302.0,19.63,5928.26,USD,1.0,5928.26,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Buy | SCHWAB INTERNATIONAL EQUITY ETF
2024-11-08,schwab_broker,SCHB,buy,260.0,23.15,6019.0,USD,1.0,6019.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Buy | SCHWAB US BROAD MARKET ETF
2024-11-19,iol_broker,AAPL,fee,0.0,0.0,6.55,ARS,0.000847,0.01,6.55,MovimientosHistoricos (1).xls,Mov ID: 109980950 | Pago de Dividendos(AAPL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2024-11-19,iol_broker,AAPL,dividend,0.0,0.0,0.53,USD,1.0,0.53,0.0,MovimientosHistoricos (1).xls,Mov ID: 109980949 | Pago de Dividendos(AAPL US$) | Inversion Argentina Dolares
2024-12-01,iol_broker,-,interest,0.0,0.0,0.19,USD,1.0,0.19,0.0,MovimientosHistoricos (1).xls,Mov ID: 51783180 | Cr&#233;dito | Inversion Argentina Dolares
2024-12-06,schwab_broker,SCHZ,fee,0.0,0.0,5.42,USD,1.0,5.42,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2024-12-06,schwab_broker,SCHZ,dividend,0.0,0.0,18.07,USD,1.0,18.07,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2024-12-06,schwab_broker,SCHZ,buy,0.5434,23.28,12.65,USD,1.0,12.65,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2024-12-16,schwab_broker,SCHB,fee,0.0,0.0,34.57,USD,1.0,34.57,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US BROAD MARKET ETF
2024-12-16,schwab_broker,SCHB,dividend,0.0,0.0,115.22,USD,1.0,115.22,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US BROAD MARKET ETF
2024-12-16,schwab_broker,SCHB,buy,3.4319,23.5,80.65,USD,1.0,80.65,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US BROAD MARKET ETF
2024-12-18,schwab_broker,SCHF,dividend,0.0,0.0,379.65,USD,1.0,379.65,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB INTERNATIONAL EQUITY ETF
2024-12-18,schwab_broker,SCHF,buy,14.0237,18.95,265.75,USD,1.0,265.75,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB INTERNATIONAL EQUITY ETF
2024-12-18,schwab_broker,SCHF,fee,0.0,0.0,113.9,USD,1.0,113.9,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB INTERNATIONAL EQUITY ETF
2024-12-19,iol_broker,GOOGL,fee,0.0,0.0,23.84,ARS,0.000847,0.02,23.84,MovimientosHistoricos (1).xls,Mov ID: 114046358 | Pago de Dividendos(GOOGL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2024-12-19,iol_broker,GOOGL,dividend,0.0,0.0,1.89,USD,1.0,1.89,0.0,MovimientosHistoricos (1).xls,Mov ID: 114046357 | Pago de Dividendos(GOOGL US$) | Inversion Argentina Dolares
2024-12-26,schwab_broker,XLE,fee,0.0,0.0,43.49,USD,1.0,43.49,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | ENERGY SELECT SECTOR SPDR ETF
2024-12-26,schwab_broker,XLE,dividend,0.0,0.0,144.96,USD,1.0,144.96,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | ENERGY SELECT SECTOR SPDR ETF
2024-12-26,schwab_broker,XLE,buy,1.1996,84.5897,101.47,USD,1.0,101.47,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | ENERGY SELECT SECTOR SPDR ETF
2024-12-27,iol_broker,XLE,fee,0.0,0.0,27.96,ARS,0.000847,0.02,27.96,MovimientosHistoricos (1).xls,Mov ID: 114904318 | Pago de Dividendos(XLE) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2024-12-27,iol_broker,XLE,dividend,0.0,0.0,2.2,USD,1.0,2.2,0.0,MovimientosHistoricos (1).xls,Mov ID: 114904317 | Pago de Dividendos(XLE US$) | Inversion Argentina Dolares
2024-12-27,schwab_broker,SCHZ,buy,0.6229,22.7,14.14,USD,1.0,14.14,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2024-12-27,schwab_broker,SCHZ,fee,0.0,0.0,6.06,USD,1.0,6.06,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2024-12-27,schwab_broker,SCHZ,dividend,0.0,0.0,20.2,USD,1.0,20.2,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2024-12-30,iol_broker,XBI,dividend,0.0,0.0,0.02,USD,1.0,0.02,0.0,MovimientosHistoricos (1).xls,Mov ID: 115042114 | Pago de Dividendos(XBI) | Inversion Estados Unidos Dolares
2025-01-01,iol_broker,-,interest,0.0,0.0,0.22,USD,1.0,0.22,0.0,MovimientosHistoricos (1).xls,Mov ID: 53154720 | Cr&#233;dito | Inversion Argentina Dolares
2025-01-31,schwab_broker,SPY,fee,0.0,0.0,24.77,USD,1.0,24.77,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Pr Yr NRA Tax | SPDR S&P ...500 ETF IV
2025-01-31,schwab_broker,SPY,dividend,0.0,0.0,82.55,USD,1.0,82.55,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Pr Yr Cash Div | SPDR S&P ...500 ETF IV
2025-02-01,iol_broker,-,interest,0.0,0.0,0.23,USD,1.0,0.23,0.0,MovimientosHistoricos (1).xls,Mov ID: 54632662 | Cr&#233;dito | Inversion Argentina Dolares
2025-02-03,iol_broker,SPY,dividend,0.0,0.0,29.24,USD,1.0,29.24,0.25,MovimientosHistoricos (1).xls,Mov ID: 119704018 | Pago de Dividendos(SPY) | Inversion Estados Unidos Dolares
2025-02-03,iol_broker,SPY,fee,0.0,0.0,117.12,ARS,0.000833,0.1,117.12,MovimientosHistoricos (1).xls,Mov ID: 119556869 | Pago de Dividendos(SPY) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-02-03,iol_broker,SPY,dividend,0.0,0.0,9.01,USD,1.0,9.01,0.0,MovimientosHistoricos (1).xls,Mov ID: 119556868 | Pago de Dividendos(SPY US$) | Inversion Argentina Dolares
2025-02-07,schwab_broker,SCHZ,fee,0.0,0.0,6.51,USD,1.0,6.51,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-02-07,schwab_broker,SCHZ,dividend,0.0,0.0,21.7,USD,1.0,21.7,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-02-07,schwab_broker,SCHZ,buy,0.6654,22.83,15.19,USD,1.0,15.19,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-02-14,iol_broker,AAPL,dividend,0.0,0.0,0.53,USD,1.0,0.53,0.0,MovimientosHistoricos (1).xls,Mov ID: 121109402 | Pago de Dividendos(AAPL US$) | Inversion Argentina Dolares
2025-02-14,iol_broker,AAPL,fee,0.0,0.0,6.91,ARS,0.000833,0.01,6.91,MovimientosHistoricos (1).xls,Mov ID: 121109403 | Pago de Dividendos(AAPL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-03-01,iol_broker,-,interest,0.0,0.0,0.22,USD,1.0,0.22,0.0,MovimientosHistoricos (1).xls,Mov ID: 55855882 | Cr&#233;dito | Inversion Argentina Dolares
2025-03-07,iol_broker,AAPL,sell,66.0,14500.0,957000.0,ARS,0.00082,784.74,6716.23,OperacionesFinalizadas (3).xls,Boleto: 5267816 | Mercado: BCBA | Cedear Apple Inc.
2025-03-07,schwab_broker,SCHZ,fee,0.0,0.0,5.7,USD,1.0,5.7,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-03-07,schwab_broker,SCHZ,dividend,0.0,0.0,19.0,USD,1.0,19.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-03-07,schwab_broker,SCHZ,buy,0.5758,23.1,13.3,USD,1.0,13.3,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-03-12,schwab_broker,-,deposit,0.0,0.0,5000.0,USD,1.0,5000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr BANK OF AMERICA, N | Original Date: 03/13/2025 as of 03/12/2025"
2025-03-13,schwab_broker,-,withdrawal,0.0,0.0,5000.0,USD,1.0,5000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Adj | Tfr BANK OF AMERICA, N | Original Date: 03/17/2025 as of 03/13/2025"
2025-03-14,schwab_broker,SCHB,buy,150.0,21.65,3247.5,USD,1.0,3247.5,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Buy | SCHWAB US BROAD MARKET ETF
2025-03-14,schwab_broker,-,deposit,0.0,0.0,10000.0,USD,1.0,10000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr Bank of America, N | Original Date: 03/17/2025 as of 03/14/2025"
2025-03-17,schwab_broker,-,withdrawal,0.0,0.0,10000.0,USD,1.0,10000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Adj | Tfr BANK OF AMERICA, N | Original Date: 03/19/2025 as of 03/17/2025"
2025-03-18,iol_broker,GOOGL,fee,0.0,0.0,14.93,ARS,0.00082,0.01,14.93,MovimientosHistoricos (1).xls,Mov ID: 124543199 | Pago de Dividendos(GOOGL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-03-18,iol_broker,GOOGL,dividend,0.0,0.0,1.89,USD,1.0,1.89,0.0,MovimientosHistoricos (1).xls,Mov ID: 124543198 | Pago de Dividendos(GOOGL US$) | Inversion Argentina Dolares
2025-03-26,schwab_broker,XLE,fee,0.0,0.0,44.76,USD,1.0,44.76,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | ENERGY SELECT SECTOR SPDR ETF
2025-03-26,schwab_broker,XLE,dividend,0.0,0.0,149.21,USD,1.0,149.21,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | ENERGY SELECT SECTOR SPDR ETF
2025-03-26,schwab_broker,XLE,buy,1.1048,94.5395,104.45,USD,1.0,104.45,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | ENERGY SELECT SECTOR SPDR ETF
2025-03-27,iol_broker,XBI,dividend,0.0,0.0,0.02,USD,1.0,0.02,0.0,MovimientosHistoricos (1).xls,Mov ID: 125429127 | Pago de Dividendos(XBI) | Inversion Estados Unidos Dolares
2025-03-27,iol_broker,XLE,fee,0.0,0.0,17.84,ARS,0.00082,0.01,17.84,MovimientosHistoricos (1).xls,Mov ID: 125389626 | Pago de Dividendos(XLE) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-03-27,iol_broker,XLE,dividend,0.0,0.0,2.25,USD,1.0,2.25,0.0,MovimientosHistoricos (1).xls,Mov ID: 125389625 | Pago de Dividendos(XLE US$) | Inversion Argentina Dolares
2025-03-31,schwab_broker,SCHB,fee,0.0,0.0,30.02,USD,1.0,30.02,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US BROAD MARKET ETF
2025-03-31,schwab_broker,SCHB,dividend,0.0,0.0,100.05,USD,1.0,100.05,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US BROAD MARKET ETF
2025-03-31,schwab_broker,SCHB,buy,3.3064,21.18,70.03,USD,1.0,70.03,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US BROAD MARKET ETF
2025-04-01,iol_broker,-,interest,0.0,0.0,0.25,USD,1.0,0.25,0.0,MovimientosHistoricos (1).xls,Mov ID: 56872630 | Cr&#233;dito | Inversion Argentina Dolares
2025-04-07,schwab_broker,SCHZ,buy,0.5629,23.15,13.03,USD,1.0,13.03,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-04-07,schwab_broker,SCHZ,dividend,0.0,0.0,18.62,USD,1.0,18.62,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-04-07,schwab_broker,SCHZ,fee,0.0,0.0,5.59,USD,1.0,5.59,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-04-30,iol_broker,-,withdrawal,0.0,0.0,500000.0,ARS,0.00082,410.0,0.0,MovimientosHistoricos (1).xls,Mov ID: 57969530 | Extracci&#243;n de Fondos - Transferencia Electr&#243;nica - BANCO DE GALICIA Y BUENOS AIRES S.A. | Inversion Argentina Pesos
2025-04-30,schwab_broker,SPY,dividend,0.0,0.0,71.21,USD,1.0,71.21,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash Dividend | SPDR S&P ...500 ETF
2025-04-30,schwab_broker,SPY,fee,0.0,0.0,21.36,USD,1.0,21.36,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SPDR S&P ...500 ETF
2025-05-01,iol_broker,-,interest,0.0,0.0,0.25,USD,1.0,0.25,0.0,MovimientosHistoricos (1).xls,Mov ID: 58056316 | Cr&#233;dito | Inversion Argentina Dolares
2025-05-05,iol_broker,SPY,fee,0.0,0.0,67.13,ARS,0.00082,0.06,67.13,MovimientosHistoricos (1).xls,Mov ID: 128987466 | Pago de Dividendos(SPY) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-05-05,iol_broker,SPY,dividend,0.0,0.0,7.77,USD,1.0,7.77,0.0,MovimientosHistoricos (1).xls,Mov ID: 128987465 | Pago de Dividendos(SPY US$) | Inversion Argentina Dolares
2025-05-07,schwab_broker,SCHZ,buy,0.6019,23.01,13.85,USD,1.0,13.85,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-05-07,schwab_broker,SCHZ,fee,0.0,0.0,5.94,USD,1.0,5.94,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-05-07,schwab_broker,SCHZ,dividend,0.0,0.0,19.79,USD,1.0,19.79,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-05-19,iol_broker,SPY,dividend,0.0,0.0,25.21,USD,1.0,25.21,0.22,MovimientosHistoricos (1).xls,Mov ID: 130765589 | Pago de Dividendos(SPY) | Inversion Estados Unidos Dolares
2025-05-21,schwab_broker,SCHB,sell,660.0,22.8107,15029.92,USD,1.0,15029.92,25.11,Individual_XXX938_Transactions_20260916-111746.csv,Action: Sell | SCHWAB US BROAD MARKET ETF
2025-06-01,iol_broker,-,interest,0.0,0.0,0.27,USD,1.0,0.27,0.0,MovimientosHistoricos (1).xls,Mov ID: 58940722 | Cr&#233;dito | Inversion Argentina Dolares
2025-06-06,schwab_broker,SCHZ,fee,0.0,0.0,6.24,USD,1.0,6.24,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-06-06,schwab_broker,SCHZ,dividend,0.0,0.0,20.8,USD,1.0,20.8,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-06-06,schwab_broker,SCHZ,buy,0.6383,22.81,14.56,USD,1.0,14.56,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-06-18,iol_broker,GOOGL,fee,0.0,0.0,16.67,ARS,0.000781,0.01,16.67,MovimientosHistoricos (1).xls,Mov ID: 133512316 | Pago de Dividendos(GOOGL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-06-18,iol_broker,GOOGL,dividend,0.0,0.0,1.98,USD,1.0,1.98,0.0,MovimientosHistoricos (1).xls,Mov ID: 133512315 | Pago de Dividendos(GOOGL US$) | Inversion Argentina Dolares
2025-06-25,schwab_broker,XLE,fee,0.0,0.0,45.12,USD,1.0,45.12,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | ENERGY SELECT SECTOR SPDR ETF
2025-06-25,schwab_broker,XLE,buy,1.2417,84.79,105.28,USD,1.0,105.28,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | ENERGY SELECT SECTOR SPDR ETF
2025-06-25,schwab_broker,XLE,dividend,0.0,0.0,150.4,USD,1.0,150.4,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | ENERGY SELECT SECTOR SPDR ETF
2025-06-26,iol_broker,XBI,dividend,0.0,0.0,0.03,USD,1.0,0.03,0.0,MovimientosHistoricos (1).xls,Mov ID: 134336435 | Pago de Dividendos(XBI) | Inversion Estados Unidos Dolares
2025-06-26,iol_broker,XLE,fee,0.0,0.0,19.77,ARS,0.000781,0.02,19.77,MovimientosHistoricos (1).xls,Mov ID: 134317239 | Pago de Dividendos(XLE) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-06-26,iol_broker,XLE,dividend,0.0,0.0,2.26,USD,1.0,2.26,0.0,MovimientosHistoricos (1).xls,Mov ID: 134317238 | Pago de Dividendos(XLE US$) | Inversion Argentina Dolares
2025-06-30,schwab_broker,SCHF,buy,4.1701,22.04,91.91,USD,1.0,91.91,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB INTERNATIONAL EQUITY ETF
2025-06-30,schwab_broker,SCHF,fee,0.0,0.0,39.39,USD,1.0,39.39,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB INTERNATIONAL EQUITY ETF
2025-06-30,schwab_broker,SCHF,dividend,0.0,0.0,131.3,USD,1.0,131.3,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB INTERNATIONAL EQUITY ETF
2025-06-30,schwab_broker,SCHB,fee,0.0,0.0,18.66,USD,1.0,18.66,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US BROAD MARKET ETF
2025-06-30,schwab_broker,SCHB,dividend,0.0,0.0,62.21,USD,1.0,62.21,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US BROAD MARKET ETF
2025-06-30,schwab_broker,SCHB,buy,1.8329,23.76,43.55,USD,1.0,43.55,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US BROAD MARKET ETF
2025-07-01,iol_broker,-,interest,0.0,0.0,0.26,USD,1.0,0.26,0.0,MovimientosHistoricos (1).xls,Mov ID: 59765409 | Cr&#233;dito | Inversion Argentina Dolares
2025-07-08,schwab_broker,SCHZ,buy,0.5891,22.95,13.52,USD,1.0,13.52,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-07-08,schwab_broker,SCHZ,fee,0.0,0.0,5.79,USD,1.0,5.79,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-07-08,schwab_broker,SCHZ,dividend,0.0,0.0,19.31,USD,1.0,19.31,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-07-31,schwab_broker,SPY,dividend,0.0,0.0,73.97,USD,1.0,73.97,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash Dividend | SPDR S&P ...500 ETF
2025-07-31,schwab_broker,SPY,fee,0.0,0.0,22.19,USD,1.0,22.19,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SPDR S&P ...500 ETF
2025-08-01,iol_broker,SPY,fee,0.0,0.0,80.85,ARS,0.000781,0.06,80.85,MovimientosHistoricos (1).xls,Mov ID: 138780112 | Pago de Dividendos(SPY) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-08-01,iol_broker,SPY,dividend,0.0,0.0,8.07,USD,1.0,8.07,0.0,MovimientosHistoricos (1).xls,Mov ID: 138780111 | Pago de Dividendos(SPY US$) | Inversion Argentina Dolares
2025-08-01,iol_broker,SPY,dividend,0.0,0.0,26.2,USD,1.0,26.2,0.22,MovimientosHistoricos (1).xls,Mov ID: 138592705 | Pago de Dividendos(SPY) | Inversion Estados Unidos Dolares
2025-08-01,iol_broker,-,interest,0.0,0.0,0.28,USD,1.0,0.28,0.0,MovimientosHistoricos (1).xls,Mov ID: 61037558 | Cr&#233;dito | Inversion Argentina Dolares
2025-08-07,schwab_broker,SCHZ,fee,0.0,0.0,6.41,USD,1.0,6.41,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-08-07,schwab_broker,SCHZ,dividend,0.0,0.0,21.38,USD,1.0,21.38,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
